imageName,imageURL,VisType,Topics,humanCuratedPhrases,SubTopics
InfoVisJ.935.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.935.9.png,Grid,Data Density / Image Clutter,little data/info,Information Volume
InfoVisC.103.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.103.9.png,Line,Immediacy / Cognitive Load,hard to focus/follow,Interpretive Difficulty
VisC.171.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.171.4.png,Line,Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,lack of/not enough axis labels/legend/annotations/context; no measurement/metric/axis; unfamiliar concepts/patterns; unclear meaning/confusing,Annotations & Labels; Domain Familiarity; Semantic Clarity
VASTC.1.12.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.1.12.png,Line,Immediacy / Cognitive Load,more difficult to interpret/read/understand/differentiate,Interpretive Difficulty
VASTC.1.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.1.10.png,Line,Data Density / Image Clutter,many points/lines/shapes/elements,Element Quantity
VisC.61.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.61.10.png,Node-link,Immediacy / Cognitive Load,confusing connection; hard to interpret/read/understand,Semantic Clarity; Interpretive Difficulty
economist_daily_chart_372.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_372.png,Point,"Color, Symbol, and Texture Details; Aesthetics Uncertainty",amount of / too many colors; looks random/messy/lack structure,Color Palette & Contrast; Visual Disorganization
VASTJ.828.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.828.7.png,Area,"Data Density / Image Clutter; Color, Symbol, and Texture Details",little data/info; lack of color contrast / hard to distinguish colors,Information Volume; Color Palette & Contrast
VASTJ.320.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.320.11.png,Area,Semantics / Text Legibility,almost no explanation; lack of/not enough axis labels/legend/annotations/context; no measurement/metric,Annotations & Labels
whoB03_1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoB03_1.png,Bar,Immediacy / Cognitive Load,easier to interpret/read/understand,Interpretive Difficulty
SciVisJ.796.5(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.796.5(1).png,Cont.-ColorPatn,"Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",no measurement/metric/axis; unfamiliar concepts/patterns; unclear color meaning,Annotations & Labels; Domain Familiarity; Color Palette & Contrast
InfoVisJ.1073.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1073.3.png,Grid,Schema; Immediacy / Cognitive Load,"domain-specific concepts (e.g., chemical, biology, map); unclear meaning/confusing",Domain Familiarity; Semantic Clarity
InfoVisJ.1247.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1247.10.png,Line,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",more charts/points/lines/shapes/elements; overlapping shapes/colors/lines; lack of/not enough axis labels/legend/annotations/context; clear colored bars/charts; hard to interpret/read/understand,Element Quantity; Visual Clutter & Overlap; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.953.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.953.10.png,Text,"Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","indication; domain-specific concepts (e.g., chemical, biology, map); two colors; easier to process/visualize",Semantic Clarity; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.691.6(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.691.6(3).png,Text,Data Density / Image Clutter; Visual Encoding Clarity,little data/info; simple visual elements,Information Volume; Graphical Forms & Primitives
VASTJ.1763.8(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1763.8(2).png,Text,"Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",more uniform design; single font; two colors,Dimensionality & Structure; Typography & Readability; Color Palette & Contrast
wsj28.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj28.png,Bar,"Semantics / Text Legibility; Color, Symbol, and Texture Details",amount of words/context/numbers; salient colors,Text Volume & Content; Color Palette & Contrast
VASTJ.870.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.870.4.png,Grid,Immediacy / Cognitive Load,easy to interpret/read/understand,Interpretive Difficulty
visMost107.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost107.png,Grid,"Color, Symbol, and Texture Details",low color contrast/separation/segmentation,Color Palette & Contrast
whoO03.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoO03.png,Line,Visual Encoding Clarity,smooth lines,Graphical Forms & Primitives
InfoVisC.133.5(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.133.5(3).png,Node-link,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",more detailed/things; element sizes; shapes and contrasts,Information Volume; Graphical Forms & Primitives; Color Palette & Contrast
InfoVisJ.989.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.989.8.png,Point,Semantics / Text Legibility; Immediacy / Cognitive Load,more labels/context; more legible,Annotations & Labels; Interpretive Difficulty
InfoVisJ.1161.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1161.5.png,Point,"Color, Symbol, and Texture Details",unclear colormaps,Color Palette & Contrast
InfoVisJ.1032.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1032.5.png,Point,"Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",grid layout; shape position; y-axis meaning unclear; color variety/arrangement/distribution,"Dimensionality & Structure; Position, Scale & Organization; Semantic Clarity; Color Palette & Contrast"
MorphableWordClouds7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/MorphableWordClouds7.png,Text,Immediacy / Cognitive Load,more complicated; more intricate,Interpretive Difficulty
economist_daily_chart_5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_5.png,Bar,Data Density / Image Clutter; Immediacy / Cognitive Load,much/more data/info/info spread; hard to interpret/read/understand,Information Volume; Interpretive Difficulty
wsj360.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj360.png,Bar,Semantics / Text Legibility,more texts/words,Text Volume & Content
whoB09_1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoB09_1.png,Line,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",more charts/points/lines/shapes/elements; more parameters/variables; amount of words/context/numbers; title/axis/label/descriptions; color variety/arrangement/distribution; unclear meaning/confusing,Element Quantity; Information Volume; Text Volume & Content; Annotations & Labels; Color Palette & Contrast; Semantic Clarity
whoI19.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoI19.png,Line,Data Density / Image Clutter; Schema; Immediacy / Cognitive Load,"little data/info; fewer axes; domain-specific concepts (e.g., chemical, biology, map); easier to interpret/read/understand",Information Volume; Dimensionality & Structure; Domain Familiarity; Interpretive Difficulty
InfoVisJ.2251.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2251.6.png,Schematic,Visual Encoding Clarity; Immediacy / Cognitive Load,similar shapes; more difficult to interpret/read/understand/differentiate,Graphical Forms & Primitives; Interpretive Difficulty
InfoVisJ.2556.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2556.10.png,Text,"Schema; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",no clear indication; hard to read; unfamiliar concepts/patterns; ambiguous/confusing colors; irregular; unclear meaning/confusing,Semantic Clarity; Interpretive Difficulty; Domain Familiarity; Color Palette & Contrast; Visual Disorganization
InfoVisJ.1149.17.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1149.17.png,Text,Data Density / Image Clutter,much/more data/info/info spread,Information Volume
economist_daily_chart_124.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_124.png,Area,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","dense/cluttered layout; little data/info; more regions/space; more forms; nonlinearity; shapes; spatial organization; amount of words/context/numbers; many legend categories; more texts/words; too much legend; word/text/sentence; domain-specific concepts (e.g., chemical, biology, map); familiar representation; unfamiliar concepts/patterns; color keys; color variety/arrangement/distribution; good color contrast/separation/segmentation; soft/layered/overlapping colors; unclear color meaning; easier to interpret/read/understand; easy to interpret/read/understand; easy to understand; less clear; more to read/analyze/understand; unclear meaning/confusing",Visual Clutter & Overlap; Information Volume; Element Quantity; Domain Familiarity; Graphical Forms & Primitives; Dimensionality & Structure; Text Volume & Content; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort; Semantic Clarity
whoK16_3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoK16_3.png,Area,Schema,a specific technique,Domain Familiarity
VisC.167.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.167.11.png,Bar,"Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","a specific technique, e.g., bar, pie, circle; color represents groups; easy to interpret/read/understand",Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty
SciVisJ.728.14.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.728.14.png,Grid,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",dense/cluttered layout; more regions/space; much/more data/info/info spread; amount of words/context/numbers; clear text arrangement/density; explanation text; font; legend easy to understand; more texts/words; title/axis/label/descriptions; too much legend; distinguishable color variety/arrangement/distribution; lack of color contrast / hard to distinguish colors; unclear colormaps; visual clarity/appealing; easy to interpret/read/understand; more difficult to interpret/read/understand/differentiate; more reading/interpretation/understanding; read/analyze many figures/items,Visual Clutter & Overlap; Information Volume; Text Volume & Content; Typography & Readability; Annotations & Labels; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty; Processing Time & Effort
economist_daily_chart_118.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_118.png,Line,Schema; Immediacy / Cognitive Load,familiar representation; easy to focus/follow,Domain Familiarity; Interpretive Difficulty
v483_n7390_1_f2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v483_n7390_1_f2.png,Line,"Color, Symbol, and Texture Details",color variety/arrangement/distribution,Color Palette & Contrast
MorphableWordClouds8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/MorphableWordClouds8.png,Text,Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Aesthetics Uncertainty; Immediacy / Cognitive Load,too much data/info; understand/read shapes; amount of words/context/numbers; inconsistent; hard to read shape,Information Volume; Encoding Interpretability; Text Volume & Content; Visual Disorganization; Interpretive Difficulty
InfoVisJ.2412.16(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2412.16(2).png,Text,"Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",word frequency; monochrome; easy to interpret/read/understand,Text Volume & Content; Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.678.17.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.678.17.png,Area,Schema; Immediacy / Cognitive Load,spatial organization; easy to interpret/read/understand,Dimensionality & Structure; Interpretive Difficulty
