imageName,VisType,originalPhrases,originalSentiments,subj_raw,subj_synset,subj_category,subj_attrs,pred_raw,pred_canon,obj_raw,obj_synset,obj_category,obj_attrs,sentiment,topic
VASTJ.2908.2.png,Grid,similar looking colors; lack of a grid; makes it harder to look at the data points,(+); (+); (+),color_encoding,property.color,property,similar_looking_colors,makes_harder_to_read,makes_harder_to_read,data_points,mark.point,mark,hard_to_distinguish_points,[+],Immediacy / Cognitive Load
VASTJ.2908.2.png,Grid,similar looking colors; lack of a grid; makes it harder to look at the data points,(+); (+); (+),grid,structure.grid,structure,absent_grid_lines,absence_impedes_reading,absence_impedes_reading,data_points,mark.point,mark,hard_to_distinguish_points,[+],Visual Encoding Clarity
InfoVisJ.1236.13.png,Area,frame with values; scale,(-); (-),scale,furniture.scale,furniture,aids_data_interpretation,supports_readability_of,aids_interpretation,frame,structure.panel,structure,provides_value_reference,[-],Semantics / Text Legibility
economist_daily_chart_153.png,Area,softer; more pleasant; easier to read and comprehend,(-); (-); (-),color_palette,property.color,property,soft_color_tones; visually_pleasant_appearance,reduces_cognitive_load_of,reduces_cognitive_load_of,chart,whole.visualization,whole,easy_to_comprehend,[-],Immediacy / Cognitive Load
economist_daily_chart_153.png,Area,softer; more pleasant; easier to read and comprehend,(-); (-); (-),color_palette,property.color,property,soft_color_tones; visually_pleasant_appearance,contributes_to_pleasant_feel_of,contributes_to_pleasant_feel_of,chart,whole.visualization,whole,easy_to_comprehend,[-],Aesthetics Uncertainty
InfoVisC.73.6.png,Text,Spread of information; Volume of information; text; harder to understand; dark green; cluter on screen; has text; changing fonts; lines; a few of the words; not sure what it is used for; not sure what it means,(-); (+) (-); (+); (-); (-); (+); (+); (-); (+); (-); (-); (-),text_labels,text.label,text,text_present; few_readable_words,contributes_to,contributes_to,chart,whole.visualization,whole,spread_of_information; high_volume_of_information; cluttered_screen_layout; unclear_purpose_or_use; meaning_not_apparent,[+],Aesthetics Uncertainty
InfoVisC.73.6.png,Text,Spread of information; Volume of information; text; harder to understand; dark green; cluter on screen; has text; changing fonts; lines; a few of the words; not sure what it is used for; not sure what it means,(-); (+) (-); (+); (-); (-); (+); (+); (-); (+); (-); (-); (-),lines,mark.line,mark,multiple_lines_present,adds_clutter_to,adds_clutter_to,chart,whole.visualization,whole,spread_of_information; high_volume_of_information; cluttered_screen_layout; unclear_purpose_or_use; meaning_not_apparent,[+],Data Density / Image Clutter
InfoVisC.73.6.png,Text,Spread of information; Volume of information; text; harder to understand; dark green; cluter on screen; has text; changing fonts; lines; a few of the words; not sure what it is used for; not sure what it means,(-); (+) (-); (+); (-); (-); (+); (+); (-); (+); (-); (-); (-),color_encoding,property.color,property,dark_green_color_used,reduces_complexity_of,simplifies,chart,whole.visualization,whole,spread_of_information; high_volume_of_information; cluttered_screen_layout; unclear_purpose_or_use; meaning_not_apparent,[-],"Color, Symbol, and Texture Details"
InfoVisC.73.6.png,Text,Spread of information; Volume of information; text; harder to understand; dark green; cluter on screen; has text; changing fonts; lines; a few of the words; not sure what it is used for; not sure what it means,(-); (+) (-); (+); (-); (-); (+); (+); (-); (+); (-); (-); (-),font_styling,property.font_style,property,changing_fonts_present,reduces_legibility_of,reduces_legibility_of,text_labels,text.label,text,text_present; few_readable_words,[-],Semantics / Text Legibility
SciVisJ.822.18.png,Grid,Comprehensibility; Readability,(-); (+),text_elements,text.label,text,low_readability,hinders_interpretation_of,hinders_reading,visualization,whole.visualization,whole,generally_comprehensible,[+],Immediacy / Cognitive Load
VisJ.1949.18(3).png,Glyph,background white; numbers and legend; More elements.; wanted to find a pattern; color intensity.; level of contrast.,(+); (+); (+); (+); (+); (+),numbers,content.number,content,numeric_labels_present,combined_with,combined_with,legend,furniture.legend,furniture,legend_adds_elements,[+],Data Density / Image Clutter
VisJ.1949.18(3).png,Glyph,background white; numbers and legend; More elements.; wanted to find a pattern; color intensity.; level of contrast.,(+); (+); (+); (+); (+); (+),color_encoding,property.color,property,high_color_intensity; high_contrast_level,contributes_to,contributes_to,data_elements,content.data,content,more_elements_present; pattern_search_required,[+],Visual Encoding Clarity
VisJ.1949.18(3).png,Glyph,background white; numbers and legend; More elements.; wanted to find a pattern; color intensity.; level of contrast.,(+); (+); (+); (+); (+); (+),data_elements,content.data,content,more_elements_present; pattern_search_required,requires_pattern_finding_in,requires_pattern_finding_in,color_encoding,property.color,property,high_color_intensity; high_contrast_level,[+],Immediacy / Cognitive Load
VASTJ.422.7.png,Point,Larger dataset; so more things; Bigger key; More colors,(+); (+); (+); (+),dataset,content.data,content,larger_dataset_size; more_visual_elements,increases_entries_in,increases_entries_in,legend,furniture.legend,furniture,bigger_key_size,[+],Data Density / Image Clutter
VASTJ.422.7.png,Point,Larger dataset; so more things; Bigger key; More colors,(+); (+); (+); (+),color_scheme,property.color,property,more_colors_used,adds_visual_complexity_to,adds_visual_complexity_to,dataset,content.data,content,larger_dataset_size; more_visual_elements,[+],"Color, Symbol, and Texture Details"
InfoVisJ.1558.9.png,Glyph,little to no shade variation; straightforward; orange shapes; more time to understand; colors drew me in; pellet looking things look like money; clustering of the circles; circles; dotted lines; squares; blue squares; clustering of circles; sizes of the shape (circle); similarity of the colors; Legend too close to visualization; Unlabeled legend/data; Data is overlapping; makes it harder to evaluate,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),circles,mark.point,mark,clustered_together; varying_sizes; overlapping_data_elements; pellet_money_appearance; straightforward_shape,clusters_increase_difficulty,clusters_increase_difficulty,legend,furniture.legend,furniture,unlabeled_legend_data; too_close_to_visualization,[+],Immediacy / Cognitive Load
InfoVisJ.1558.9.png,Glyph,little to no shade variation; straightforward; orange shapes; more time to understand; colors drew me in; pellet looking things look like money; clustering of the circles; circles; dotted lines; squares; blue squares; clustering of circles; sizes of the shape (circle); similarity of the colors; Legend too close to visualization; Unlabeled legend/data; Data is overlapping; makes it harder to evaluate,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),legend,furniture.legend,furniture,unlabeled_legend_data; too_close_to_visualization,lacks_labels_for,lacks_labels_for,circles,mark.point,mark,clustered_together; varying_sizes; overlapping_data_elements; pellet_money_appearance; straightforward_shape,[+],Semantics / Text Legibility
InfoVisJ.1558.9.png,Glyph,little to no shade variation; straightforward; orange shapes; more time to understand; colors drew me in; pellet looking things look like money; clustering of the circles; circles; dotted lines; squares; blue squares; clustering of circles; sizes of the shape (circle); similarity of the colors; Legend too close to visualization; Unlabeled legend/data; Data is overlapping; makes it harder to evaluate,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),circles,mark.point,mark,clustered_together; varying_sizes; overlapping_data_elements; pellet_money_appearance; straightforward_shape,overlaps_with,overlaps_with,squares,mark.shape,mark,blue_colored_squares; orange_colored_shapes,[+],Data Density / Image Clutter
InfoVisJ.1558.9.png,Glyph,little to no shade variation; straightforward; orange shapes; more time to understand; colors drew me in; pellet looking things look like money; clustering of the circles; circles; dotted lines; squares; blue squares; clustering of circles; sizes of the shape (circle); similarity of the colors; Legend too close to visualization; Unlabeled legend/data; Data is overlapping; makes it harder to evaluate,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),colors,property.color,property,similar_color_palette; colors_draw_attention; little_shade_variation,similarity_hinders_distinction_of,similarity_hinders_distinction_of,squares,mark.shape,mark,blue_colored_squares; orange_colored_shapes,[+],Visual Encoding Clarity
InfoVisJ.1558.9.png,Glyph,little to no shade variation; straightforward; orange shapes; more time to understand; colors drew me in; pellet looking things look like money; clustering of the circles; circles; dotted lines; squares; blue squares; clustering of circles; sizes of the shape (circle); similarity of the colors; Legend too close to visualization; Unlabeled legend/data; Data is overlapping; makes it harder to evaluate,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),legend,furniture.legend,furniture,unlabeled_legend_data; too_close_to_visualization,positioned_too_close_to,positioned_too_close_to,circles,mark.point,mark,clustered_together; varying_sizes; overlapping_data_elements; pellet_money_appearance; straightforward_shape,[+],Aesthetics Uncertainty
v488_n7409_12_f4.png,Node-link,more data,(+),data_points,mark.point,mark,high_data_volume,increases_clutter_in,increases_clutter_in,chart,whole.visualization,whole,,[+],Data Density / Image Clutter
VASTJ.2012.9(2).png,Text,many different elements; less organization of elements; more variety of colors; amount of items; how busy the charts were; the amount of information; how hard it was to quickly understand,(+); (+); (+); (+); (+); (+); (+),data_elements,content.data,content,many_different_elements; high_amount_of_items,contributes_to_clutter_in,contributes_to_clutter_in,chart,whole.visualization,whole,visually_busy,[+],Aesthetics Uncertainty
VASTJ.2012.9(2).png,Text,many different elements; less organization of elements; more variety of colors; amount of items; how busy the charts were; the amount of information; how hard it was to quickly understand,(+); (+); (+); (+); (+); (+); (+),layout,structure.layout,structure,poor_element_organization,increases_difficulty_of,increases_complexity,information_content,content.data,content,large_information_volume; hard_to_quickly_understand,[+],Immediacy / Cognitive Load
